ts,computer,event_id,image,command_line,target_object,message,level,source,label
2025-12-02 05:31:00.672000+00:00,Active_Directory_Server,4769,,,,"""A Kerberos service ticket was requested.

Account Information:
	Account Name:		AD-DC-SERVER$@SOC.LAB.LOCAL
	Account Domain:		SOC.LAB.LOCAL
	Logon GUID:		{40895aeb-d07c-be9c-2030-d588e9bb7e56}

Service Information:
	Service Name:		AD-DC-SERVER$
	Service ID:		S-1-5-21-3631167090-248966842-2655285490-1000

Network Information:
	Client Address:		::1
	Client Port:		0

Additional Information:
	Ticket Options:		0x40810000
	Ticket Encryption Type:	0x12
	Failure Code:		0x0
	Transited Services:	-

This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.

This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.

Ticket options, encryption types, and failure codes are defined in RFC 4120.""",3,wazuh,0
2025-12-02 05:31:31.422000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x102c
	New Process Name:	C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x598
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:31:31.436000+00:00,Active_Directory_Server,1,C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe,"\""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe\"" /ua /installsource scheduler",,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 05:31:33.115
ProcessGuid: {b4c300ce-79b5-692e-5e11-000000001100}
ProcessId: 4140
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
FileVersion: 1.3.209.9
Description: Microsoft Edge Update
Product: Microsoft Edge Update
Company: Microsoft Corporation
OriginalFileName: msedgeupdate.dll
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b4c300ce-31c3-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=80306EB362C63D6A63F443A3B2B84EDF,SHA256=B0585142D771FD68F0F939B925E4D32B491CD097350131F8F5C006EB8B2B0397,IMPHASH=CD3B2D99C6655A5D4A14E30E380F5BF9
ParentProcessGuid: {b4c300ce-31c4-6928-2100-000000001100}
ParentProcessId: 1432
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM""",3,wazuh,0
2025-12-02 05:33:48.827000+00:00,Active_Directory_Server,22,C:\\Windows\\System32\\svchost.exe,,,"""Dns query:
RuleName: -
UtcTime: 2025-12-02 05:33:56.185
ProcessGuid: {b4c300ce-7a3e-692e-5f11-000000001100}
ProcessId: 1020
QueryName: wpad
QueryStatus: 9003
QueryResults: -
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\LOCAL SERVICE""",3,wazuh,0
2025-12-02 05:33:48.842000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Process Information:
	New Process ID:		0x3fc
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:38:36.672000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x9a0
	New Process Name:	C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x1408
	Creator Process Name:	C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:38:36.686000+00:00,Active_Directory_Server,1,C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe,"\""C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\MicrosoftEdgeUpdate.exe\"" /ua /installsource core",,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 05:38:38.388
ProcessGuid: {b4c300ce-7b5e-692e-6011-000000001100}
ProcessId: 2464
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
FileVersion: 1.3.209.9
Description: Microsoft Edge Update
Product: Microsoft Edge Update
Company: Microsoft Corporation
OriginalFileName: msedgeupdate.dll
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource core
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.211.7\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b4c300ce-31c3-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=80306EB362C63D6A63F443A3B2B84EDF,SHA256=B0585142D771FD68F0F939B925E4D32B491CD097350131F8F5C006EB8B2B0397,IMPHASH=CD3B2D99C6655A5D4A14E30E380F5BF9
ParentProcessGuid: {b4c300ce-f487-692a-c908-000000001100}
ParentProcessId: 5128
ParentImage: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c
ParentUser: NT AUTHORITY\SYSTEM""",3,wazuh,0
2025-12-02 05:39:12.515000+00:00,Active_Directory_Server,1,C:\\Windows\\servicing\\TrustedInstaller.exe,C:\\Windows\\servicing\\TrustedInstaller.exe,,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 05:39:14.203
ProcessGuid: {b4c300ce-7b82-692e-6211-000000001100}
ProcessId: 4832
Image: C:\Windows\servicing\TrustedInstaller.exe
FileVersion: 10.0.20348.502 (WinBuild.160101.0800)
Description: Windows Modules Installer
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: TrustedInstaller.exe
CommandLine: C:\Windows\servicing\TrustedInstaller.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b4c300ce-31c3-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=464D0D44C67DD965EE607CFCD99A48AB,SHA256=B864B5AF5F77F4A5D0FE8E22B240C34691D49815BC7FE3B7FAC7E1C959CBE528,IMPHASH=6CDFF17098638A6205128AAF982E8871
ParentProcessGuid: {b4c300ce-31c2-6928-0b00-000000001100}
ParentProcessId: 628
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM""",3,wazuh,0
2025-12-02 05:39:12.530000+00:00,Active_Directory_Server,1,C:\\Windows\\WinSxS\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.557_none_f1edaeb8515fa10d\\TiWorker.exe,C:\\Windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.557_none_f1edaeb8515fa10d\\TiWorker.exe -Embedding,,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 05:39:14.222
ProcessGuid: {b4c300ce-7b82-692e-6311-000000001100}
ProcessId: 6336
Image: C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.557_none_f1edaeb8515fa10d\TiWorker.exe
FileVersion: 10.0.20348.557 (WinBuild.160101.0800)
Description: Windows Modules Installer Worker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: TiWorker.exe
CommandLine: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.557_none_f1edaeb8515fa10d\TiWorker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b4c300ce-31c3-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=0B6F22DA11CC77C46AA67EE6B6C3EAD0,SHA256=E4C3EB66ECB2E946924031191D761A59DEBE940BE7F019FED78C8B558D67EE47,IMPHASH=D841FC50F72911FF192FAF83F874E4DF
ParentProcessGuid: {b4c300ce-31c4-6928-0d00-000000001100}
ParentProcessId: 844
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM""",3,wazuh,0
2025-12-02 05:39:12.561000+00:00,Active_Directory_Server,4673,,,,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-20
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x18b8
	Process Name:	C:\Windows\System32\wbem\WmiPrvSE.exe

Service Request Information:
	Privileges:		SeProfileSingleProcessPrivilege""",4,wazuh,0
2025-12-02 05:39:12.561000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x18b8
	New Process Name:	C:\Windows\System32\wbem\WmiPrvSE.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x34c
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:39:12.639000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x12e0
	New Process Name:	C:\Windows\servicing\TrustedInstaller.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:39:12.639000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x18c0
	New Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.557_none_f1edaeb8515fa10d\TiWorker.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x34c
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:39:12.711000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x1684
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:41:42.361000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x1afc
	New Process Name:	C:\Windows\System32\sppsvc.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:41:42.373000+00:00,Active_Directory_Server,4673,,,,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-20
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x1afc
	Process Name:	C:\Windows\System32\sppsvc.exe

Service Request Information:
	Privileges:		SeProfileSingleProcessPrivilege""",4,wazuh,0
2025-12-02 05:42:11.495000+00:00,Active_Directory_Server,16384,,,,"""Successfully scheduled Software Protection service for re-start at 2026-01-27T06:13:14Z. Reason: RulesEngine.""",3,wazuh,0
2025-12-02 05:48:44.939000+00:00,Active_Directory_Server,1,C:\\Windows\\System32\\taskhostw.exe,taskhostw.exe,,"""Process Create:
RuleName: -
UtcTime: 2025-12-02 05:48:46.637
ProcessGuid: {b4c300ce-7dbe-692e-6611-000000001100}
ProcessId: 1264
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.20348.1 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b4c300ce-31c3-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=5487316514F4ADA7E6E0BD9EAA2256E7,SHA256=F447AE2E838D4DE71CA4BABA321FEA67DABB38AA4321EFAC81F3FF03CF55FE0A,IMPHASH=1C4E2D9936E4D9F2490B08AAB4D24260
ParentProcessGuid: {b4c300ce-31c4-6928-2100-000000001100}
ParentProcessId: 1432
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM""",3,wazuh,0
2025-12-02 05:48:44.939000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x4f0
	New Process Name:	C:\Windows\System32\taskhostw.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x598
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:48:44.951000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x1748
	New Process Name:	C:\Windows\System32\sppsvc.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:48:44.967000+00:00,Active_Directory_Server,4673,,,,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-20
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x1748
	Process Name:	C:\Windows\System32\sppsvc.exe

Service Request Information:
	Privileges:		SeProfileSingleProcessPrivilege""",4,wazuh,0
2025-12-02 05:48:45.014000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x75c
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 05:49:22.231000+00:00,Active_Directory_Server,16384,,,,"""Successfully scheduled Software Protection service for re-start at 2026-01-27T06:12:24Z. Reason: RulesEngine.""",3,wazuh,0
2025-12-02 06:10:59.717000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x16f4
	New Process Name:	C:\Windows\System32\svchost.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 06:11:42.515000+00:00,Active_Directory_Server,4688,,,,"""A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Process Information:
	New Process ID:		0x1788
	New Process Name:	C:\Windows\System32\sppsvc.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x274
	Creator Process Name:	C:\Windows\System32\services.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.""",3,wazuh,0
2025-12-02 06:11:42.516000+00:00,Active_Directory_Server,4673,,,,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-20
	Account Name:		AD-DC-SERVER$
	Account Domain:		SOC
	Logon ID:		0x3E4

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x1788
	Process Name:	C:\Windows\System32\sppsvc.exe

Service Request Information:
	Privileges:		SeProfileSingleProcessPrivilege""",4,wazuh,0
2025-12-02 06:12:11.654000+00:00,Active_Directory_Server,16384,,,,"""Successfully scheduled Software Protection service for re-start at 2026-01-27T06:13:14Z. Reason: RulesEngine.""",3,wazuh,0
